N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found
100,0.03,0.5,5,240,20,0.8739450555887268,0.9999999544797911,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 0
 0 1 0]",False,0
100,0.03,0.5,5,240,21,0.857135001705287,0.9999999931696948,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 0
 0 0 0]",False,0
100,0.03,0.5,5,240,22,0.8329444739881887,0.9999999931696948,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 0
 0 0 0]",False,0
100,0.03,0.5,5,240,23,0.8501935432211435,0.9999999997271516,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
 0 0 1]",False,0
100,0.03,0.5,5,240,24,0.9153085071575608,0.9999999997271516,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
 0 0 1]",False,0
100,0.03,0.5,5,240,25,0.9146468102456593,0.9999999997180566,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
 0 0 0]",False,0
100,0.03,0.5,5,240,26,0.9055138679508705,0.9999999997180566,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
 0 0 0]",False,0
100,0.03,0.5,5,240,27,0.9111653575973342,0.9999999998726707,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 0 0 1]",False,0
100,0.03,0.5,5,240,28,0.8877955952343428,0.9999999998726707,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 0 0 1]",False,0
100,0.03,0.5,5,240,29,0.901596549543368,0.9999999998999556,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 0 0]",False,0
100,0.05,0.0,2,241,0,0.12820263994241204,0.90077727883118,"[1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1 1 1 0
 0 1 1]",False,0
100,0.05,0.0,2,241,1,0.199375042954078,0.9052316890601798,"[1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1 1 1 0
 0 1 1]",False,0
100,0.05,0.0,2,241,2,0.296412046520827,0.9746190631953152,"[1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1 1 1 0
 0 1 1]",False,0
100,0.05,0.0,2,241,3,0.38163397468269467,0.9510095928279976,"[1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,4,0.5255982357976543,0.992631384491994,"[1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 0 1 1 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,5,0.5733245606240422,0.99749233419644,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,6,0.649448494703328,0.9974923339060586,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,7,0.7196504108391878,0.9974162147478616,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1
 0 0 0]",False,0
100,0.05,0.0,2,241,8,0.6957690436117965,0.999678228785671,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,9,0.7278435626070006,0.9998736972188998,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 1 0 0 1
 0 0 0]",False,0
100,0.05,0.0,2,241,10,0.777504837380842,0.9998736995651294,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1
 0 1 0]",False,0
100,0.05,0.0,2,241,11,0.7711289678508177,0.9994053547122366,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,12,0.8036407836085018,0.9995647136474379,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1
 1 0 1]",False,0
100,0.05,0.0,2,241,13,0.7152462049309755,0.9995585411149319,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 0 1 0 1 0 0 1 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,14,0.7726011228858105,0.9995585411149319,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 0 1 0 1 0 0 1 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,15,0.7487774976070075,0.9995966965692573,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 1 0 0 0 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,16,0.7687855466289822,0.9995966965692573,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 1 0 0 0 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,17,0.7518760965500113,0.9995769368167357,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0
 1 0 0]",False,0
100,0.05,0.0,2,241,18,0.7212367607353048,0.9996157632959406,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 0 0 0 0 1
 1 0 0]",False,0
100,0.05,0.0,2,241,19,0.7721326339640627,0.9995954818715022,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 0 1 0 0
 1 1 0]",False,0
100,0.05,0.0,2,241,20,0.8177697672585736,0.9998588708564368,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 0 1 0 0
 1 0 0]",False,0
100,0.05,0.0,2,241,21,0.7388137800123998,0.9998581628504076,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0
 1 0 0]",False,0
100,0.05,0.0,2,241,22,0.8100053538239403,0.9998629713911354,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0
 1 1 1]",False,0
100,0.05,0.0,2,241,23,0.7463389237665057,0.9998629716821379,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 0
 1 1 1]",False,0
100,0.05,0.0,2,241,24,0.7762340362496708,0.9998630458786615,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 1 0 0 0 0 0
 1 1 0]",False,0
100,0.05,0.0,2,241,25,0.713558073250621,0.9998630650848221,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0
 1 1 0]",False,0
100,0.05,0.0,2,241,26,0.8115714912167327,0.999705647094334,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 1 1 1 0 1 0 0
 0 1 1]",False,0
100,0.05,0.0,2,241,27,0.7781505957357383,0.9998653744825573,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 0 1 0 0 0
 1 1 0]",False,0
100,0.05,0.0,2,241,28,0.8245065447027582,0.9998115700688541,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 0 1 0 1 1 1 0 0 0 1 1
 0 0 0]",False,0
100,0.05,0.0,2,241,29,0.8262018160520888,0.9999209849731895,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 0 0 1 1
 0 0 0]",False,0
100,0.05,0.0,3,242,0,0.18611537333054204,0.9704036248995788,"[1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,1,0.3933106033750055,0.9704036974178264,"[1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 0 1 1 0 0 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,2,0.5191041510665714,0.9794183766690493,"[1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 1 0 1
 0 1 1]",False,0
100,0.05,0.0,3,242,3,0.6142666264514113,0.9806171041182907,"[1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0 0 1
 0 1 1]",False,0
100,0.05,0.0,3,242,4,0.7924330766473971,0.9992990692911945,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 0 1 1 0 0 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,5,0.7410768609309879,0.9992990672552116,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 0 0 1 0 1 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,6,0.7994586803440801,0.9969379609113271,"[1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,7,0.7908242865875492,0.9969379701988833,"[1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,8,0.7264768302475458,0.9999855006936,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,9,0.8068434000082131,0.9999855053501522,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 0 1 0 0 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,10,0.8004127948624583,0.9999855041860141,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 0 0 0 0 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,11,0.7609968364150432,0.9999855044770486,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 0 0 0 1 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,12,0.8031597712911409,0.9999854858508402,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 1 0 1
 1 0 1]",False,0
100,0.05,0.0,3,242,13,0.7379735687402281,0.9999866012775115,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0
 0 0 1]",False,0
100,0.05,0.0,3,242,14,0.8012289345051822,0.9999963221914118,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 1 1 0 0
 0 1 1]",False,0
100,0.05,0.0,3,242,15,0.7821613568206922,0.9999963221914118,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 1 1 0 0
 0 1 1]",False,0
100,0.05,0.0,3,242,16,0.9048149778783668,0.9999963222641711,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 1 1 0 1
 0 1 1]",False,0
100,0.05,0.0,3,242,17,0.837731968080861,0.999999734072876,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1
 0 0 0]",False,0
100,0.05,0.0,3,242,18,0.8238841874203271,0.9999997341274457,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1
 1 1 0]",False,0
100,0.05,0.0,3,242,19,0.8220624671837153,0.9999997341365405,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1
 1 1 1]",False,0
100,0.05,0.0,3,242,20,0.856914261590233,0.9999991419557448,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 1
 0 0 0]",False,0
100,0.05,0.0,3,242,21,0.8574896049427515,0.9999989132725972,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1 0 0 0
 0 0 0]",False,0
100,0.05,0.0,3,242,22,0.8150720547925393,0.9999989133453566,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 0 0]",False,0
100,0.05,0.0,3,242,23,0.8085866212409377,0.9999990623568329,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 0 1 0 0 1
 0 0 0]",False,0
100,0.05,0.0,3,242,24,0.8610278216944083,0.9999996863789863,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 0 0 1
 1 0 0]",False,0
100,0.05,0.0,3,242,25,0.8455855624120879,0.9999996863426065,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 0 0 1
 0 0 0]",False,0
100,0.05,0.0,3,242,26,0.8248440164202024,0.9999996863062267,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 0 0 0
 1 0 0]",False,0
100,0.05,0.0,3,242,27,0.7998024776690812,0.9999999703595681,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 0 0
 1 0 0]",False,0
100,0.05,0.0,3,242,28,0.7730429680230821,0.9999999705050873,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0
 1 0 0]",False,0
100,0.05,0.0,3,242,29,0.8635127318812471,0.999999156644073,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 0 1 1 1 0 0 0
 1 1 1]",False,0
100,0.05,0.0,4,243,0,0.23971395889383768,0.9890241840098349,"[1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0
 1 0 1]",False,0
100,0.05,0.0,4,243,1,0.44803835331104014,0.989024479087533,"[1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 0 0
 1 0 1]",False,0
100,0.05,0.0,4,243,2,0.6166549785175944,0.9890250692431669,"[1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 1 1 0 0
 1 0 1]",False,0
100,0.05,0.0,4,243,3,0.7376384006831256,0.9890274298688717,"[1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 1 0 0 0 1 1 0 0
 1 0 1]",False,0
100,0.05,0.0,4,243,4,0.7504680040055787,0.9944183164979505,"[1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 1 0 0 1 1 1 1 1 0 0 0 1 0 0 1 0 1 0
 1 1 1]",False,0
100,0.05,0.0,4,243,5,0.839151260639738,0.9999568160662576,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0
 1 1 1]",False,0
100,0.05,0.0,4,243,6,0.7293138804654514,0.9999992113410442,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 0
 1 0 1]",False,0
100,0.05,0.0,4,243,7,0.7846467148882806,0.9999993603525603,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 0 0 0
 1 0 1]",False,0
100,0.05,0.0,4,243,8,0.8079775206845708,0.9999951137868384,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 0
 0 0 1]",False,0
100,0.05,0.0,4,243,9,0.8024258262569802,0.9999951556961707,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0
 0 0 1]",False,0
100,0.05,0.0,4,243,10,0.8614021535306658,0.9999927715233323,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0
 0 0 1]",False,0
100,0.05,0.0,4,243,11,0.8121040006628535,0.9999927616280945,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 1 1 0 0 1 0 0
 0 0 1]",False,0
100,0.05,0.0,4,243,12,0.8373197029761863,0.9999973809675738,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 0 1 1 0 0 1 0 0
 0 0 1]",False,0
100,0.05,0.0,4,243,13,0.8076665516349878,0.999997306461946,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 1 0 0
 0 0 1]",False,0
100,0.05,0.0,4,243,14,0.840507161432589,0.999997306461946,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 1 0 0
 0 0 1]",False,0
100,0.05,0.0,4,243,15,0.8602973872803555,0.9999992903760805,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 1 1 0
 1 1 1]",False,0
100,0.05,0.0,4,243,16,0.9029749197302667,0.9999992903760805,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 1 1 0
 1 1 1]",False,0
100,0.05,0.0,4,243,17,0.8487399770242553,0.9999999056217388,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0
 1 1 0]",False,0
100,0.05,0.0,4,243,18,0.8575809787302928,0.9999992903760805,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 1 1 0
 1 1 1]",False,0
100,0.05,0.0,4,243,19,0.7923730127405026,0.9999992903760805,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 1 1 0
 1 1 1]",False,0
100,0.05,0.0,4,243,20,0.8450947577516549,0.9999998813291376,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 0 0 0 0
 1 1 1]",False,0
100,0.05,0.0,4,243,21,0.7956012245120608,0.9999998813291376,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 0 0 0 0
 1 1 1]",False,0
100,0.05,0.0,4,243,22,0.8624097276257001,0.9999999624924392,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0
 0 1 1]",False,0
100,0.05,0.0,4,243,23,0.8153972666119784,0.9999998813837073,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 0 0 0 1
 1 0 1]",False,0
100,0.05,0.0,4,243,24,0.8068497454751244,0.9999999696228774,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 0
 0 1 1]",False,0
100,0.05,0.0,4,243,25,0.832489748448846,0.9999999690408008,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 0
 0 1 1]",False,0
100,0.05,0.0,4,243,26,0.8473544891952909,0.9999999690408008,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 0
 0 1 1]",False,0
100,0.05,0.0,4,243,27,0.8735146663396436,0.999999974997991,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 0
 0 1 0]",False,0
100,0.05,0.0,4,243,28,0.8297543464106072,0.999999974997991,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 0
 0 1 0]",False,0
100,0.05,0.0,4,243,29,0.8477372992402867,0.999999974997991,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 0
 0 1 0]",False,0
100,0.05,0.0,5,244,0,0.3171294876985503,0.9670962640812097,"[1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 1 1 0 1 1 1 0 1 0 0 0 0 0
 0 1 0]",False,0
100,0.05,0.0,5,244,1,0.6329385996739245,0.9694678636231444,"[1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 1 0 0 0 0
 0 1 0]",False,0
100,0.05,0.0,5,244,2,0.7156760045995807,0.9870588486738102,"[1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 0 0 0 0 1 1 0 1 1 1 0 1 1 1 0 1 1
 0 0 0]",False,0
100,0.05,0.0,5,244,3,0.854980985330924,0.9886486517653306,"[1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 0 1 1 1 0 0 1 1 0 0 1 1 1 0 0 1 0 1 0 0
 0 1 0]",False,0
100,0.05,0.0,5,244,4,0.7991869019664012,0.9984287337418702,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 0 0
 0 1 0]",False,0
100,0.05,0.0,5,244,5,0.8102990697409664,0.9984334953799979,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 0 1 0 0
 0 1 0]",False,0
100,0.05,0.0,5,244,6,0.885401525858018,0.9996483804229108,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 0 0
 0 1 1]",False,0
100,0.05,0.0,5,244,7,0.8245155884172604,0.9998670736142392,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 0 0
 0 1 0]",False,0
100,0.05,0.0,5,244,8,0.8630636342439467,0.9999528682557305,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1 0 0 1 0 1 0 0
 0 1 1]",False,0
100,0.05,0.0,5,244,9,0.8349641178678568,0.9999558480745216,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 0 1 0 0 0 0
 0 1 1]",False,0
100,0.05,0.0,5,244,10,0.8889559177805356,0.9999746045424248,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 0 0 1 0 0 1 0 0 1 1
 0 1 1]",False,0
100,0.05,0.0,5,244,11,0.7587639466418383,0.9999793172279701,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 0 1 1 0 0 1 0 1 1 1
 0 1 1]",False,0
100,0.05,0.0,5,244,12,0.7923247083867941,0.9999983928512647,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 0 1 1 0 1 1 1
 0 1 1]",False,0
100,0.05,0.0,5,244,13,0.8634009189919951,0.9999983928785495,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 0 1 1 0 1 1 1
 1 1 0]",False,0
